user,item,label,Age,pca_dim_1,pca_dim_2,pca_dim_3,pca_dim_4,pca_dim_5,pca_dim_6,pca_dim_7,pca_dim_8,pca_dim_9,pca_dim_10,Year,time
35704.0,0316561185,7.0,53.0,-0.0818868619375292,-0.0414242322588232,-0.1272074778976372,0.1189172196566158,-0.0598675781043563,0.0121501180188964,0.0468600468100594,0.0546268676665059,0.0234402124241302,0.0108541827887979,1999.0,997125128.0
110912.0,0374157065,10.0,36.0,-0.0595277941169696,-0.0290029592534232,0.1112290533089775,0.135564118939435,0.1135152394792877,0.0613627266715733,-0.0151351510572608,0.0563307888612696,-0.0314233462118512,-0.0326421535132955,1999.0,1325736152.0
110912.0,0316789089,9.0,36.0,-0.0352991556918093,-0.078152183189579,-0.0537961637550884,0.0711358029600181,-1.6692599096234294e-05,0.0786077737700094,-0.0148264008853646,-0.0149783907503776,0.0158817878423037,-0.0169347277987172,1999.0,966595793.0
110912.0,0684829975,10.0,36.0,0.0624682681555215,0.1131931480827294,0.1421614657457356,0.1066761138539071,-0.0174365178267184,0.0256828667363309,0.0068667874230758,-0.0371389671164977,-0.0243149461498694,-0.0502423719327451,2000.0,1514086642.0
110912.0,0553576801,5.0,36.0,-0.0981622116752755,-0.0353296467582857,-0.0838485580531708,-0.1499407685092192,-0.0095752049236733,0.0645106409130811,-0.0400553974292731,0.0358075223345989,-0.0287895403443704,0.0064967842393006,1997.0,984356732.0
110912.0,0451188489,10.0,36.0,0.0960868759531973,0.1971471299154935,-0.0574928727218136,0.0187136131537145,0.090544158268598,0.067160231123823,0.0948378265964698,0.0311250624946112,0.0744619430382425,0.0460322823755822,1996.0,1454686922.0
110912.0,0786889691,9.0,36.0,0.0445658968300405,0.1199145964541313,-0.0580984273985809,0.0083708989036182,-0.0188648190147336,0.1078869518051942,0.0470119687461068,-1.6589502073540715e-05,0.0155969671215047,0.1328638565148576,2000.0,1419612789.0
110912.0,0679893571,10.0,36.0,0.0258115628325902,-0.1352073957515015,-0.0012344671096987,0.0290346920663079,0.014524124673748,0.0784839529563999,0.0860502101715409,-0.0235652849774664,0.0731262145923636,-0.0206464675257473,1998.0,1559618669.0
110912.0,0786889446,8.0,36.0,-0.1542166514572593,-0.0837929251064986,-0.0001975106744879,0.0972637337782922,0.0833442124114459,-0.0378073490846408,-0.0311907334509833,0.1083322536228829,0.0016929654867304,-0.003748309048234,1999.0,1062905136.0
110912.0,0380798352,10.0,36.0,-0.0424010857020698,0.0517923615664937,-0.0205041766898485,0.1175945140931499,0.0102029113481613,0.0708495416172586,0.0249946318584983,0.0287643588227303,0.0836233559233773,-0.019817742642931,1999.0,1158292268.0
110912.0,055324504X,10.0,36.0,0.1351086009085067,-0.0118513524491067,-0.0986551679684541,0.0661121485165968,0.0619688613254166,-0.1456199527900935,0.0231712981437151,-0.0328987635434684,-0.0125481798672568,0.0631269545966473,1981.0,1516986566.0
110912.0,0440151414,7.0,36.0,0.1700837912054476,-0.0514488906578273,-0.0587503878147239,-0.0532648820115049,0.1012331083173296,-0.0761324357370866,-0.017466893566278,-0.0222933885844583,-0.0242135899228823,0.0039710304359147,1978.0,1141835430.0
192665.0,0374157065,8.0,47.0,0.0919130339622477,0.0388653013426146,-0.017805615869713,-0.0141185883146283,-0.016520625229853,0.0608001470335652,-0.0361686011044621,-0.025492527449382,-0.1150212957897832,0.0439106578192437,1999.0,992269155.0
197659.0,0374157065,9.0,49.0,-0.0256380799583112,0.0623996267472998,0.0229451752673041,-0.0240023306341192,0.007148550662109,0.0506988485435064,0.0812350190361338,0.0109457235686724,-0.1301086225263675,0.004568917367927,1999.0,1289586772.0
197659.0,0553569058,7.0,49.0,0.0141175215107365,0.2096704299572485,0.0111329963290701,0.0320052785889421,0.0693596546726951,0.0844441262377714,-0.0018160930958829,-0.069362380361946,-0.0020241620718074,-0.0099475323930015,1995.0,1025969224.0
197659.0,1558505377,7.0,49.0,-0.1207147491747026,-0.008420330617956,-0.1121514818161913,0.0695078649961799,-0.0082317073744177,0.0216172116016877,-0.0203940440408644,0.0576942718428298,-0.1251906501689977,-0.0287644728528978,1995.0,1574951127.0
197659.0,0060192895,9.0,49.0,0.1899653586304424,0.0493705202557135,0.0096455459066275,-0.0474963290608278,0.0838875953541492,0.0521607254907899,0.0836739294109343,0.020761918363327,0.03814577960232,0.0490725017756533,1999.0,1482019999.0
197659.0,0307132668,6.0,49.0,-0.0545591881054585,0.1074534130192153,0.1762784429261269,0.0879336348135379,0.0653849372614701,0.0088270803627228,-0.0439885757471951,-0.0694925245919195,0.0117781943819084,-0.02340084518614,1999.0,1048868965.0
197659.0,0345309014,10.0,49.0,0.2067411210549056,0.0574761392318745,0.0390845863881144,0.040917779141807,0.0557570781297438,-0.0788921373131003,-0.0253817235915982,0.0013265134605547,0.0165717649361546,0.0161393114080117,1983.0,1028076604.0
197659.0,0684803135,9.0,49.0,-0.0446932744617698,0.0645592273283147,-0.1194400378534911,0.0516056637265429,0.0785688491986356,-0.0260365557102922,0.0860539620480462,0.0028225070024796,0.0016462271003545,-0.011865310896663,1995.0,1556578758.0
197659.0,0425119653,4.0,49.0,-0.0480435290998204,-0.0999232275796317,0.0755528341740759,-0.0291104959572874,-0.0123756705648691,0.0179651692477778,-0.0051150549551239,0.0965594894981844,0.0291133132480185,-0.0585605022165219,1991.0,1127192828.0
197659.0,0804105820,8.0,49.0,-0.0455879837249338,-0.0893224034258581,-0.0366476132202375,0.0233399532653636,0.0718933402613019,0.0771324347747827,0.025861581082302,0.0003422148458936,0.0257769167007265,-0.0178217169774957,1993.0,1133398737.0
197659.0,0446523372,8.0,49.0,-0.0524254544345225,-0.1220304768872596,-0.0114069041011978,0.0593011454092598,0.0016630452728952,-0.0077443248248644,-0.022532788137052,-0.048493364585828,0.0479070171537851,-0.0667358009283104,1999.0,1186274769.0
197659.0,0061099570,8.0,49.0,-0.0169241588367125,-0.0475943787952683,0.079494711007057,0.0038171037982384,0.0132606462178321,0.1095833478365481,0.0018564234431207,-0.113996908148666,0.0690729519545308,-0.0338983775367482,1992.0,1191101870.0
197659.0,1589199669,8.0,49.0,-0.1163518125909809,-0.0839968208760865,-0.0149480961397083,-0.1040088623944323,-0.0761904711778179,0.0173751793699027,-0.0439907926217153,0.0250743205594097,-0.0069939004427597,0.0055619847927648,2002.0,1467576874.0
197659.0,0670818577,6.0,49.0,0.005762880556144,0.0723748631034711,0.019454684251357,0.1653562063043317,0.0160155987730688,0.0273174536666304,-0.0802981278871892,-0.0678863820913849,-0.0034318648970808,-0.0518638698661053,1991.0,1359715773.0
197659.0,0345362721,7.0,49.0,-0.1446722348718897,-0.0324573058951132,-0.1043757937952457,0.0300510678102606,0.0218907667571562,0.0691304901077633,-0.0502571361875709,0.0904123765725099,-0.0441603318685951,0.0564024163394628,1989.0,1059685812.0
197659.0,0446359750,7.0,49.0,-0.0665183491183943,-0.084782054334799,-0.0363271954228285,-0.0545984933913207,0.0329110144021214,-0.0615240676240356,0.0292327134854676,-0.0848981840775937,0.074236320090396,-0.0179301286804571,1991.0,1273642789.0
197659.0,0688046606,8.0,49.0,-0.0248352276290686,0.098628285426802,0.0691474699812241,0.1188267548361019,0.1054239174811341,0.0157994445789927,0.017422316870822,-0.0489604843687464,-0.068125177650979,-0.0181401490009075,1991.0,1020869205.0
197659.0,044096895X,8.0,49.0,-0.0930372378333868,-0.0363998752408568,0.0762143396449566,-0.0440176405267175,0.065225215500991,-0.0288746558457563,0.0450725691649125,0.0361016413590677,0.0536217697639477,-0.0136466718339769,1978.0,1320057367.0
197659.0,0679816607,9.0,49.0,0.0711340101250733,0.0965025643727918,0.0087760808722694,0.0441458318801776,0.0029125097857252,-0.0656695509756544,-0.0158852172459728,-0.0026440353216146,-0.100323030722078,-0.0239739425757862,1992.0,989093602.0
197659.0,0880705760,10.0,49.0,-0.0772478215271837,-0.0011127947550127,0.1294974421605715,-0.0023568713940857,0.0765486486024971,0.0255438803452051,0.0451064072460373,-0.0032603980597898,0.0634438119239131,0.0353737433010368,1986.0,1533824452.0
197659.0,0345345053,9.0,49.0,0.0224276685101291,0.0211436287511229,-0.04001799794304,-0.0254758481115532,0.0087529326403295,0.0516466393373293,0.0820961425584338,-0.025365342603927,-0.098161122845573,-0.0405101074173564,1990.0,1074382016.0
197659.0,0394505050,9.0,49.0,-0.1218272851500051,-0.1249457419046934,-0.0061146651307568,0.0395295779400147,0.0091228395927632,0.0234338937923834,0.0461011619308143,-0.0083553488341288,-0.1121756001732512,-0.021671199959496,1980.0,1471128012.0
197659.0,0060669667,10.0,49.0,-0.0498270916186957,-0.1768487483227148,0.0121571441100508,0.1487172853325538,2.898431690990255e-05,0.0487022122908949,-0.0412292062313,0.0456208816596013,-0.0046178684673407,-0.0041008037920088,1993.0,1498619575.0
197659.0,1556612257,6.0,49.0,-0.1160460985420102,0.1446137027801654,-0.0592233780467406,-0.0073311964574731,0.0486760778285223,0.0096417125159323,-0.0339039738112823,-0.015019079757027,0.0286804412798939,0.0836386098808679,1991.0,1246667400.0
197659.0,0394500792,9.0,49.0,0.0863223513869033,-0.0390605695670578,-0.0709316233604824,0.1129640225316953,-0.1138409588051279,-0.0085450472503849,-0.0766490023769963,-0.0600682939221912,0.0272719335696145,0.0734529810438361,1978.0,1334792657.0
197659.0,1576734781,8.0,49.0,0.1483627858370061,0.0478826970692305,0.0179600190970698,0.0160667510969066,-0.1142980888378825,-0.0926702635370018,0.0171117302158639,0.0852375322898942,-0.0182768840132369,0.0642134328295746,1999.0,1120970519.0
197659.0,0553292714,8.0,49.0,-0.1365403831329901,0.0106575840744365,-0.1182042806206773,-0.0760859260077526,-0.1418715338799611,0.0003906197823562,-0.0135235834689385,0.0152333912043245,0.0316845386575215,-0.0400799006194214,1991.0,1457624458.0
197659.0,0380803941,9.0,49.0,0.106642097547601,-0.0032853755397661,0.1489020948969774,-0.0457105114843989,-0.0734862182948536,-0.0923778101247513,-0.0382097933996258,0.0647301009656539,0.0448532611900833,-0.0184186041677319,2001.0,1532801985.0
197659.0,0881064556,8.0,49.0,0.024675298911004,-0.0640699643132114,0.0433474658487781,-0.0269039820750559,0.0011093009716768,-0.0398174132738969,0.0983694883643841,-0.0706727699799084,-0.0755014547005147,-0.0988307193998307,1991.0,1437694094.0
197659.0,006029194X,9.0,49.0,-0.0716599956982428,0.0482658854169149,-0.030422306369026,-0.0689309688560085,-0.1189938383578133,0.0201523563732318,0.037314326842193,0.0421781788045656,0.0482871009946682,0.0107976901641479,2000.0,1201616652.0
197659.0,0688064345,9.0,49.0,0.1826757048631715,0.0304669524702954,-0.0898751532017187,0.0290953240031526,0.0542643432023637,-0.0960465995535111,-0.0499627413678655,0.0096951686047406,0.0470474634559835,0.029484675467949,1990.0,1333535979.0
197659.0,0849911389,9.0,49.0,-0.0942570344115594,0.0739358359953151,0.1962570712858501,0.0382357246342008,0.0581712709455919,-0.0288520084628278,-0.012238611865371,-0.1033840568702966,0.0082512093003283,0.0189175521538148,1995.0,1234539442.0
197659.0,0380816849,8.0,49.0,-0.0759004936013432,0.0586125717047356,0.038901949404437,-0.117694064040906,-0.0852641412771042,-0.0627641377323984,-0.0649829247559048,-0.0461408215823367,0.0594316691824927,-0.0176237763052469,2002.0,1318554044.0
197659.0,0881068942,9.0,49.0,0.0419265455108728,0.1162713740287323,-0.1113634266392113,-0.0148793151305629,0.02569802864692,0.0306105596284915,0.039042742298766,-0.0146300879717783,0.0390804152864598,-0.0381671064179171,1995.0,1260038405.0
197659.0,0553227971,9.0,49.0,0.1388945829290899,0.1042023555030559,-0.0358964392823954,-0.0937692771829703,0.0802802703029619,-0.0212432685053922,-0.0346149979518232,-0.015591400919932,0.018837986558739,-0.0223684389688091,1984.0,1150161504.0
197659.0,0395282659,10.0,49.0,-0.0168737274317699,0.1116934258541843,0.1136648451685442,-0.0741848076671091,-0.0181250948825981,-0.0082908398154389,-0.0118123601613865,-0.0945895149427692,0.0354522457349789,-0.0822819194280637,1988.0,1193587831.0
197659.0,0590462229,8.0,49.0,-0.1389870882527018,-0.0128874018225179,-0.0683388452108857,0.0985553149858234,0.0477946891364836,0.0123590108745751,-0.0162032794381981,-0.0386307135012305,0.0289753689297535,-0.0693593933501411,1993.0,1233647716.0
197659.0,0028640071,9.0,49.0,0.1972404382769455,0.0317027164608015,0.0107232600597184,0.0072686964790775,0.0340084332396475,-0.0201563460797053,0.0247804348199721,-0.0133757757394482,-0.0497963230652993,0.0899997784168172,2001.0,1448985226.0
197659.0,0590137689,7.0,49.0,0.0146109614163083,0.231457015161166,0.1224935558663285,0.028126744100231,0.050440731690007,-0.0034063579633909,-0.0048897671229995,-0.010431019985586,-0.0382468090377101,-0.0266571702568994,1997.0,1396236451.0
197659.0,0440423376,7.0,49.0,0.0982023507797286,0.0318881108786166,-0.0357771787869345,-0.1334689238198688,0.0327278166951335,-0.0018181419533049,0.0310275183416399,0.0189453449323434,0.0012365809483272,0.0209537708334914,1987.0,1297076559.0
197659.0,0849943124,9.0,49.0,-0.0294460524716954,-0.0946424221369908,0.0212778802550602,-0.0622421184372059,0.0069971557021999,-0.0288233011770836,-0.0206782654672121,-0.0917800177134891,0.0166177125917913,0.0246907161639689,2001.0,1187272526.0
197659.0,0916489744,10.0,49.0,-0.0002536734981621,-0.024206167045745,-0.0768358914777559,0.0776175561242319,-0.0278598525801323,-0.0337190903706599,-0.0105040231728374,0.0265162873456553,0.0234329159455621,0.0216010692471957,1997.0,1434155428.0
197659.0,1931402132,8.0,49.0,-0.096436582254896,-0.0671995571815729,0.0250313912983702,-0.0113761534329764,-0.010565486808755,-0.0030463083052469,-0.0537016481427012,-0.0470829539004777,0.0351478763265892,-0.0441178252055368,2001.0,1423060316.0
197659.0,0449210189,5.0,49.0,-0.069180559844941,-0.0860565064042042,-0.0704717574153602,0.0715706643444209,-0.0413611890451413,0.0703608874009973,0.0679513287076304,-0.007439452461931,-0.0017386770549223,-0.040389748959141,1985.0,1313723410.0
197659.0,0767908481,9.0,49.0,-0.0380671729538496,0.0037926350273162,0.0181415155037135,0.0961364768893693,0.0001070088849316,0.0782137735887016,0.1095038924789086,0.0439408249728899,0.0579150157500555,0.1316476369866586,2001.0,1010134659.0
197659.0,0451184742,9.0,49.0,-0.114675203997139,0.0064788316351979,-0.0744846148387132,0.1555382183863214,-0.0488789481259402,-0.0388031973528116,-0.021482402487124,0.0079425520630552,-0.0299841122206791,0.0681654133342098,1998.0,1486502146.0
197659.0,0425171590,7.0,49.0,-0.1187271298210278,-0.0037790506888519,-0.0239995736127639,-0.0364486459995198,0.0656347463135488,-0.0327556436465659,0.0897152006731465,-0.0199542000536344,-0.10942621298203,-0.0163842818498664,1999.0,1187054928.0
197659.0,0345401956,7.0,49.0,-0.0632268575670854,0.0282415004878956,-0.0344407356241067,0.0105187944925559,-0.1986414906944429,-0.0658857231938188,-0.0381710414785974,0.002429430903112,-0.0189227125934961,0.0011372304425438,1999.0,1323037735.0
197659.0,0802837980,8.0,49.0,0.1759935393570028,0.0161228964782859,0.0171542162106423,-0.0763206188301282,-0.0217526036985714,-0.0877488166216956,-0.050971249611914,0.1272282679747994,-0.0241908643060941,0.066723081145264,1995.0,968094447.0
197659.0,0517593475,7.0,49.0,0.0401295753188075,0.0567485363249185,0.0612623261891278,0.1652041663692573,-0.0269650473909449,-0.0193016021990252,0.0014814966657823,0.0423707624472124,-0.0227813469759814,-0.090226525759907,1994.0,1338908628.0
197659.0,0743418352,8.0,49.0,-0.0600961415120497,0.165363851053052,0.0396541843218429,0.031784229803626,0.0329927386491395,0.0178735747217591,-0.0643495147004381,0.0613516117865294,0.0124192802442024,-0.0400032890523801,2001.0,1037353292.0
197659.0,0553229788,10.0,49.0,-0.0344051812081982,-0.083010453770304,0.0562476214321166,0.0584868892478923,0.0283923698375617,0.0914619506211891,0.0248182358585374,-0.0553339771812885,0.0522910775017567,-0.056564001285312,1982.0,1367370553.0
197659.0,0064440419,8.0,49.0,-0.100628870313213,-0.0841433985583033,-0.0255465226781083,0.0215369352739211,-0.0460159750310143,-0.0732223238111721,-0.0558465816954818,-0.0353973695392099,-0.0006236996410782,-0.0183423683240956,1983.0,1127825567.0
197659.0,0394873386,7.0,49.0,-0.0306809511440027,-0.0746651886278654,-0.0703316285567189,-0.0988867117160131,0.058378101181229,0.0044696389832806,-0.0505876430716946,-0.1447994383819451,0.0242803749732782,0.0079750172234576,1987.0,1094558007.0
197659.0,1576738825,10.0,49.0,-0.0490917563436212,-0.0907927037940901,0.0806170006652665,0.1179813290466639,0.112908462073545,-0.0766932637441968,0.020697533505695,-0.0009448509126456,0.0396835032392253,0.0716620293796016,2001.0,1563568548.0
197659.0,189205101X,7.0,49.0,-0.0040754932349416,0.0915410517560646,-0.0086366798579674,-0.0685647298524601,0.0789099565731179,-0.0323945992596219,0.0632095073519073,-0.0081948540776939,-0.0435895537452308,-0.0669381085224979,2000.0,1538180406.0
197659.0,006105206X,9.0,49.0,-0.1672938522319108,0.0652072784765753,-0.0853995513916215,-0.0136449932279862,0.0553838916341145,-0.0506303216356537,-0.0221778191912285,-0.0433670653954193,0.0319045818391432,0.0473737535523038,1995.0,966854606.0
197659.0,0590414275,8.0,49.0,0.0997396438412383,0.029963292827253,0.030429174240401,0.0603239814195757,-0.0802247542179172,-0.0984413536518101,-0.009979557842045,0.0398467458105835,-0.0108137056632113,0.0024421073977736,1990.0,1082952841.0
197659.0,0786860669,8.0,49.0,0.0416741775665609,-0.1070983356772314,0.0850288435181248,0.0854395692246947,0.0300796021454826,-0.0516921812472763,-0.033352660877885,-0.0187999925648501,0.0594903748463095,0.0245963885577622,1994.0,1343416042.0
197659.0,0449209806,9.0,49.0,-0.1215366149219231,0.1484619568647638,-0.0130229911383801,0.1330987198460609,0.0187770671838222,0.030510663292699,-0.0491447746717369,-0.0057685124911024,0.0176968149034233,-0.0035617136695055,1990.0,1336965548.0
197659.0,0061031143,9.0,49.0,0.0498825041401971,0.0518708806023564,0.0179607857127139,0.1194784895122263,0.0683784271014977,-0.0881183331020905,0.0241812553107844,0.0468393282972815,-0.0018919505788708,0.007304770524055,2002.0,1246039565.0
197659.0,0880700262,9.0,49.0,-0.034564791447011,-0.0777511126268292,0.034817898842372,-0.0193775368101199,0.0027221768079254,-0.0789490188297946,-0.0290391626033511,-0.1110805532025112,0.0700894148268438,0.0182727474126866,1983.0,1051941791.0
197659.0,0849908647,9.0,49.0,-0.0043714797232463,0.0996222209835902,0.0631291301767235,-0.0203563934918485,0.0161461470795537,0.0346707057345832,0.0185869924240641,-0.0522691186958064,0.0673933452012769,-0.0681599783807809,1993.0,1127987146.0
197659.0,0385334222,7.0,49.0,-0.0274873006823607,0.0748268742435789,-0.0383963269827758,-0.0168667240228529,-0.001710721956327,0.0323466997415692,-0.0363427477911758,0.0077510719744557,0.1048914647649493,-0.0268490127563627,1999.0,1439517510.0
197659.0,0916124142,8.0,49.0,0.1215918252383793,0.0490561573084598,0.0512049554464768,-0.0147658118504369,-0.0519867213617412,-0.0822379118387346,-0.0730131270161278,-0.0965822356312774,0.0248180956725115,-0.0087259899530281,1979.0,1118001174.0
197659.0,1576732762,10.0,49.0,-0.1500349748510268,-0.0201214719400461,-0.0926824284541456,0.025999566147011,0.0278587630719015,-0.0729149395141502,0.143509991042178,0.0267259264492922,-0.0451864978656246,-0.0740961211207991,1999.0,959752363.0
197659.0,0849916461,10.0,49.0,-0.0181680215097285,-0.0947816563240883,0.0183883790094381,-0.0113969785862836,-0.0951325462090293,0.0264525577669929,-0.0173995581037421,0.0211770583179504,0.0320923178624251,-0.0190205474135583,2000.0,1563307617.0
197659.0,0553561219,10.0,49.0,0.0726062264441062,-0.0060230599951796,0.0174516754183152,-0.0286671663735622,0.1463713167698628,-0.0632127713083568,-0.0066422852167587,0.1125297706392507,0.1573603557840139,0.0436024349461071,1995.0,1146622462.0
197659.0,0864424949,8.0,49.0,-0.0699594501372893,-0.0651386923604552,0.0595264315654022,-0.11618864382706,0.0049414421559178,-0.013298364679784,-0.0218762069173194,-0.015126361921581,0.0018406491995767,-0.0418361882510968,1997.0,1096492393.0
197659.0,0812534352,8.0,49.0,-0.1070733148311118,-0.0561468146471908,0.1082188302837244,0.0310595381378266,-0.0122148803110172,-0.0621102634519667,0.011265743024511,-0.0400601198738816,0.0458435668809664,0.0983534906352836,1994.0,1508599928.0
197659.0,0689717261,7.0,49.0,-0.0178374586151509,0.145039011216266,0.064791915229369,0.0792418472656582,0.0034603341028343,0.0465113838620458,0.0257639487080373,-0.0545860128593866,0.0333399927509997,-0.1156672573919162,1993.0,1384200077.0
197659.0,0517580489,9.0,49.0,0.0001790815501649,0.0656537397032465,0.0616635777360602,-0.1510848088158496,-0.1130352930635907,-0.0388097975711494,-0.0059943896797288,0.0875798109987671,-0.0180570799783075,-0.020766993733961,1991.0,1319274563.0
197659.0,0849909279,8.0,49.0,-0.0984688458321541,-0.0026663897788948,0.0523139342749401,-0.0187796974822902,0.063720167241354,0.0487032843188786,0.0367108879212867,0.0788397722298301,0.0225283682699445,0.0145993315004502,2000.0,1448533001.0
