user,item,label,Age,pca_dim_1,pca_dim_2,pca_dim_3,pca_dim_4,pca_dim_5,pca_dim_6,pca_dim_7,pca_dim_8,pca_dim_9,pca_dim_10,Year
219008.0,0670845531,7.0,60.0,0.09213062090084484,-0.03708169140189018,0.08724044576953452,-0.005555293679091668,0.004518298351616729,0.09718793497736411,-0.031423343915384,0.06019493731442906,-0.035381605061897706,0.03872014718653984,1992.0
2954.0,0380973499,7.0,71.0,0.2358972271568532,-0.0008811494612276482,0.014902855987886135,-0.022638316582841985,0.017071113667457904,-0.05501878438689665,0.00361841508261513,0.044979049983630726,0.020594256715599585,-0.03873549083697145,1997.0
2954.0,0385319622,9.0,71.0,0.1677719989206575,-0.03300452363591373,-0.07898986020508555,0.00018281202590524203,0.06837053180321746,-0.09746437499297074,-0.03644285729004965,0.007127646857459739,0.043184707891373686,-0.016184982923976216,2001.0
2954.0,1853673110,4.0,71.0,-0.07514773971793572,-0.044488257295748325,-0.07958772354708331,-0.1828474998619422,-0.08071480752944632,0.021256067523428526,0.024295340943262522,0.1095529749495777,-0.06104492426939335,0.04888086451688561,1998.0
2954.0,0891415947,7.0,71.0,0.10670364175881011,0.0014734764537309175,-0.05648750685687239,0.07711286649020384,0.0009847012210600485,0.05930791443218831,0.060919908564645874,-0.02454381495133819,0.0020927686239572913,0.08664450326788316,1996.0
2954.0,0060183527,7.0,71.0,-0.11122122600409728,-0.07478027611293751,-0.13132090780561692,0.08639095324298571,0.04697659364220672,-0.012202832197998939,-0.02978092145742425,-0.022531832199640885,-0.030392496518200498,0.05764618541313848,1999.0
2954.0,0743201981,6.0,71.0,-0.012567556724662641,-0.042956820257231396,-0.11990122950614397,-0.06818127527120149,-0.030612685177260658,0.08758466245395945,0.019117647521702443,-0.03399392673048149,-0.02112813245102482,0.0017820515861843773,2001.0
2954.0,0767908244,8.0,71.0,0.17434417264276167,-0.017354677508952095,-0.08465575926715196,-0.017375726608191998,0.10406009870874026,-0.007278990193568452,-0.0019284654052675178,0.07295552932259707,0.016051265019238887,0.008832893579217158,2001.0
35704.0,0375503994,10.0,53.0,-0.009886985633457553,-0.006033376544078908,0.001489619514458939,-0.025098510567538822,-0.005272116951215512,-0.001013088195926605,-0.0921446928156701,0.04668993307056247,-0.11293687181378925,-0.02218337205494643,2000.0
35704.0,0553562614,8.0,53.0,-0.0861162201406958,-0.010788488640424929,0.012204891068208306,0.10487925693572443,0.1354953821531818,-0.08794189460630594,0.049541661335664455,0.10907372806244972,-0.021078304722677143,-0.01878223881527704,1993.0
35704.0,0887307876,8.0,53.0,-0.0654370692804451,0.04523747138210553,-0.06310956967462977,-0.06090679374782817,-0.023738904783280276,0.03850909179039775,-0.02850411511520676,0.08848556511012673,-0.06467425502833174,-0.04314635442724401,1996.0
35704.0,0671755056,7.0,53.0,-0.10199481210159697,0.22150799917061426,-0.024005192474079392,-0.021410758231366275,9.743736271240706e-05,0.02669177502702774,-0.03976731571949459,-0.028888561970145853,0.03839533139912554,-0.016065495194543256,1992.0
35704.0,0609600761,9.0,53.0,0.1496398013009037,0.019012738474741712,-0.07537996408854845,0.08517570096597464,0.04409514709907687,-0.04232065656644309,0.0012659752640410942,0.01652776367314509,-0.006537398243593938,-0.0200811199198429,1997.0
35704.0,0374146608,8.0,53.0,-0.1048076538667231,-0.017336807547892564,0.0015705507227565304,-0.07869754102008941,-0.040966491232743506,0.08555322299039243,-0.05251069724002304,-0.009124104693029938,-0.00848080747328748,0.1252633535153773,1995.0
35704.0,0060391499,7.0,53.0,-0.07918693520290963,0.11878227980691367,-0.0881564505712373,0.03185003958649743,-0.001973931512345299,0.040804620144151434,0.00906347924227711,0.03145748353424218,0.05654050144407544,-0.011490908502557646,1996.0
35704.0,0316561185,7.0,53.0,-0.08188686193752921,-0.04142423225882326,-0.12720747789763726,0.11891721965661584,-0.05986757810435631,0.012150118018896433,0.046860046810059466,0.05462686766650594,0.023440212424130243,0.010854182788797998,1999.0
110912.0,0374157065,10.0,36.0,-0.059527794116969686,-0.029002959253423253,0.11122905330897757,0.13556411893943507,0.11351523947928775,0.06136272667157331,-0.015135151057260841,0.05633078886126964,-0.031423346211851215,-0.032642153513295594,1999.0
110912.0,0316789089,9.0,36.0,-0.03529915569180932,-0.07815218318957906,-0.05379616375508844,0.0711358029600181,-1.6692599096234294e-05,0.0786077737700094,-0.01482640088536465,-0.014978390750377697,0.01588178784230375,-0.016934727798717217,1999.0
110912.0,0684829975,10.0,36.0,0.06246826815552158,0.11319314808272947,0.14216146574573568,0.10667611385390718,-0.017436517826718474,0.02568286673633097,0.006866787423075828,-0.03713896711649774,-0.024314946149869496,-0.05024237193274516,2000.0
110912.0,0553576801,5.0,36.0,-0.09816221167527558,-0.035329646758285725,-0.08384855805317085,-0.1499407685092192,-0.009575204923673355,0.06451064091308117,-0.04005539742927314,0.0358075223345989,-0.02878954034437046,0.006496784239300663,1997.0
110912.0,0451188489,10.0,36.0,0.09608687595319736,0.19714712991549355,-0.057492872721813616,0.0187136131537145,0.09054415826859807,0.06716023112382308,0.09483782659646985,0.031125062494611208,0.0744619430382425,0.046032282375582205,1996.0
110912.0,0786889691,9.0,36.0,0.04456589683004054,0.1199145964541313,-0.05809842739858096,0.008370898903618236,-0.01886481901473367,0.10788695180519421,0.047011968746106886,-1.6589502073540715e-05,0.015596967121504718,0.1328638565148576,2000.0
110912.0,0679893571,10.0,36.0,0.02581156283259029,-0.13520739575150156,-0.001234467109698769,0.0290346920663079,0.014524124673748076,0.07848395295639994,0.08605021017154099,-0.02356528497746643,0.07312621459236361,-0.020646467525747378,1998.0
110912.0,0786889446,8.0,36.0,-0.1542166514572593,-0.08379292510649869,-0.00019751067448796193,0.0972637337782922,0.08334421241144592,-0.03780734908464084,-0.031190733450983357,0.10833225362288297,0.0016929654867304288,-0.003748309048234018,1999.0
110912.0,0380798352,10.0,36.0,-0.04240108570206988,0.05179236156649373,-0.020504176689848583,0.11759451409314996,0.010202911348161323,0.07084954161725864,0.024994631858498366,0.028764358822730304,0.08362335592337737,-0.019817742642931038,1999.0
110912.0,055324504X,10.0,36.0,0.13510860090850674,-0.011851352449106716,-0.09865516796845414,0.06611214851659683,0.06196886132541664,-0.14561995279009354,0.023171298143715158,-0.03289876354346844,-0.012548179867256815,0.06312695459664738,1981.0
110912.0,0440151414,7.0,36.0,0.1700837912054476,-0.05144889065782737,-0.058750387814723984,-0.053264882011504935,0.1012331083173296,-0.07613243573708667,-0.017466893566278056,-0.02229338858445831,-0.024213589922882358,0.003971030435914762,1978.0
192665.0,0374157065,8.0,47.0,0.09191303396224776,0.03886530134261465,-0.017805615869713066,-0.014118588314628306,-0.016520625229853012,0.06080014703356522,-0.036168601104462184,-0.02549252744938207,-0.11502129578978322,0.0439106578192437,1999.0
197659.0,0374157065,9.0,49.0,-0.025638079958311227,0.06239962674729982,0.022945175267304167,-0.024002330634119207,0.007148550662109014,0.05069884854350642,0.08123501903613382,0.010945723568672402,-0.13010862252636754,0.004568917367927077,1999.0
197659.0,0553569058,7.0,49.0,0.014117521510736529,0.20967042995724855,0.01113299632907019,0.032005278588942115,0.06935965467269514,0.0844441262377714,-0.0018160930958829285,-0.06936238036194607,-0.00202416207180746,-0.009947532393001599,1995.0
197659.0,1558505377,7.0,49.0,-0.12071474917470269,-0.008420330617956098,-0.11215148181619132,0.06950786499617997,-0.008231707374417798,0.021617211601687787,-0.020394044040864402,0.05769427184282982,-0.12519065016899772,-0.028764472852897863,1995.0
197659.0,0060192895,9.0,49.0,0.18996535863044242,0.049370520255713535,0.009645545906627548,-0.04749632906082783,0.08388759535414929,0.05216072549078991,0.0836739294109343,0.020761918363327025,0.03814577960232005,0.04907250177565335,1999.0
197659.0,0307132668,6.0,49.0,-0.05455918810545852,0.10745341301921536,0.17627844292612696,0.08793363481353798,0.06538493726147013,0.008827080362722893,-0.04398857574719513,-0.0694925245919195,0.011778194381908495,-0.02340084518614006,1999.0
197659.0,0345309014,10.0,49.0,0.20674112105490566,0.05747613923187452,0.0390845863881144,0.04091777914180701,0.0557570781297438,-0.07889213731310038,-0.025381723591598276,0.0013265134605547984,0.0165717649361546,0.01613931140801178,1983.0
197659.0,0684803135,9.0,49.0,-0.0446932744617698,0.06455922732831472,-0.11944003785349115,0.05160566372654294,0.07856884919863569,-0.02603655571029226,0.0860539620480462,0.002822507002479685,0.0016462271003545666,-0.011865310896663067,1995.0
197659.0,0425119653,4.0,49.0,-0.04804352909982045,-0.09992322757963175,0.0755528341740759,-0.02911049595728745,-0.012375670564869174,0.017965169247777895,-0.00511505495512398,0.09655948949818444,0.02911331324801854,-0.05856050221652199,1991.0
197659.0,0804105820,8.0,49.0,-0.04558798372493381,-0.08932240342585811,-0.03664761322023759,0.02333995326536368,0.07189334026130192,0.07713243477478271,0.025861581082302004,0.0003422148458936115,0.02577691670072651,-0.01782171697749571,1993.0
197659.0,0446523372,8.0,49.0,-0.052425454434522595,-0.12203047688725961,-0.011406904101197879,0.059301145409259806,0.0016630452728952374,-0.007744324824864471,-0.022532788137052066,-0.04849336458582806,0.047907017153785154,-0.06673580092831045,1999.0
197659.0,0061099570,8.0,49.0,-0.01692415883671253,-0.047594378795268316,0.079494711007057,0.003817103798238489,0.013260646217832128,0.10958334783654813,0.001856423443120745,-0.11399690814866603,0.06907295195453085,-0.03389837753674827,1992.0
197659.0,1589199669,8.0,49.0,-0.11635181259098096,-0.08399682087608658,-0.014948096139708312,-0.10400886239443231,-0.07619047117781792,0.01737517936990274,-0.04399079262171538,0.025074320559409728,-0.006993900442759775,0.005561984792764848,2002.0
197659.0,0670818577,6.0,49.0,0.005762880556144009,0.07237486310347117,0.01945468425135704,0.16535620630433173,0.016015598773068854,0.027317453666630465,-0.08029812788718922,-0.06788638209138496,-0.0034318648970808074,-0.05186386986610538,1991.0
197659.0,0345362721,7.0,49.0,-0.14467223487188977,-0.0324573058951132,-0.10437579379524572,0.030051067810260616,0.021890766757156257,0.06913049010776331,-0.05025713618757096,0.0904123765725099,-0.04416033186859515,0.05640241633946282,1989.0
197659.0,0446359750,7.0,49.0,-0.06651834911839433,-0.08478205433479902,-0.03632719542282859,-0.054598493391320724,0.03291101440212141,-0.06152406762403563,0.02923271348546763,-0.08489818407759374,0.07423632009039602,-0.017930128680457146,1991.0
197659.0,0688046606,8.0,49.0,-0.024835227629068625,0.098628285426802,0.06914746998122416,0.11882675483610197,0.1054239174811341,0.015799444578992756,0.017422316870822026,-0.04896048436874643,-0.06812517765097907,-0.018140149000907574,1991.0
197659.0,044096895X,8.0,49.0,-0.09303723783338685,-0.0363998752408568,0.07621433964495666,-0.044017640526717534,0.06522521550099109,-0.028874655845756318,0.04507256916491256,0.03610164135906771,0.05362176976394775,-0.013646671833976935,1978.0
197659.0,0679816607,9.0,49.0,0.07113401012507332,0.09650256437279184,0.008776080872269467,0.04414583188017762,0.0029125097857252208,-0.06566955097565441,-0.015885217245972843,-0.0026440353216146415,-0.100323030722078,-0.023973942575786243,1992.0
197659.0,0880705760,10.0,49.0,-0.0772478215271837,-0.0011127947550127082,0.1294974421605715,-0.002356871394085702,0.07654864860249715,0.025543880345205133,0.04510640724603735,-0.003260398059789882,0.0634438119239131,0.03537374330103689,1986.0
197659.0,0345345053,9.0,49.0,0.022427668510129117,0.021143628751122988,-0.04001799794304003,-0.025475848111553245,0.008752932640329595,0.05164663933732937,0.08209614255843385,-0.025365342603927057,-0.098161122845573,-0.040510107417356465,1990.0
197659.0,0394505050,9.0,49.0,-0.12182728515000511,-0.12494574190469342,-0.006114665130756851,0.03952957794001474,0.009122839592763289,0.02343389379238341,0.046101161930814344,-0.008355348834128876,-0.11217560017325125,-0.02167119995949606,1980.0
197659.0,0060669667,10.0,49.0,-0.04982709161869579,-0.1768487483227148,0.012157144110050833,0.14871728533255382,2.898431690990255e-05,0.048702212290894914,-0.04122920623130004,0.045620881659601376,-0.004617868467340701,-0.0041008037920088804,1993.0
197659.0,1556612257,6.0,49.0,-0.1160460985420102,0.14461370278016542,-0.05922337804674061,-0.007331196457473163,0.04867607782852235,0.009641712515932363,-0.033903973811282316,-0.015019079757027001,0.028680441279893956,0.08363860988086799,1991.0
197659.0,0394500792,9.0,49.0,0.08632235138690338,-0.03906056956705788,-0.07093162336048249,0.11296402253169538,-0.11384095880512794,-0.008545047250384994,-0.07664900237699637,-0.06006829392219129,0.02727193356961457,0.07345298104383613,1978.0
197659.0,1576734781,8.0,49.0,0.1483627858370061,0.047882697069230554,0.017960019097069832,0.016066751096906636,-0.1142980888378825,-0.09267026353700186,0.017111730215863954,0.08523753228989425,-0.018276884013236936,0.06421343282957467,1999.0
197659.0,0553292714,8.0,49.0,-0.1365403831329901,0.010657584074436519,-0.11820428062067737,-0.07608592600775267,-0.14187153387996113,0.000390619782356296,-0.013523583468938529,0.015233391204324591,0.03168453865752156,-0.04007990061942147,1991.0
197659.0,0380803941,9.0,49.0,0.10664209754760105,-0.0032853755397661707,0.14890209489697745,-0.04571051148439897,-0.07348621829485369,-0.09237781012475138,-0.03820979339962586,0.06473010096565397,0.04485326119008334,-0.01841860416773196,2001.0
197659.0,0881064556,8.0,49.0,0.024675298911004045,-0.06406996431321142,0.04334746584877818,-0.02690398207505597,0.0011093009716768953,-0.039817413273896964,0.0983694883643841,-0.07067276997990843,-0.07550145470051477,-0.09883071939983078,1991.0
197659.0,006029194X,9.0,49.0,-0.07165999569824287,0.048265885416914914,-0.030422306369026056,-0.06893096885600852,-0.11899383835781331,0.02015235637323188,0.037314326842193025,0.04217817880456565,0.04828710099466823,0.01079769016414799,2000.0
197659.0,0688064345,9.0,49.0,0.1826757048631715,0.030466952470295416,-0.08987515320171871,0.02909532400315263,0.054264343202363716,-0.09604659955351119,-0.049962741367865555,0.009695168604740659,0.04704746345598358,0.029484675467949063,1990.0
197659.0,0849911389,9.0,49.0,-0.09425703441155948,0.07393583599531514,0.1962570712858501,0.03823572463420084,0.058171270945591956,-0.028852008462827823,-0.012238611865371033,-0.10338405687029668,0.008251209300328377,0.018917552153814864,1995.0
197659.0,0380816849,8.0,49.0,-0.07590049360134327,0.058612571704735605,0.03890194940443706,-0.11769406404090606,-0.08526414127710426,-0.06276413773239845,-0.06498292475590481,-0.04614082158233677,0.05943166918249279,-0.01762377630524692,2002.0
197659.0,0881068942,9.0,49.0,0.0419265455108728,0.11627137402873236,-0.11136342663921134,-0.014879315130562962,0.025698028646920074,0.03061055962849154,0.039042742298766,-0.01463008797177835,0.039080415286459814,-0.0381671064179171,1995.0
197659.0,0553227971,9.0,49.0,0.13889458292908993,0.10420235550305594,-0.03589643928239541,-0.09376927718297039,0.08028027030296192,-0.0212432685053922,-0.034614997951823205,-0.015591400919932096,0.01883798655873906,-0.02236843896880915,1984.0
197659.0,0395282659,10.0,49.0,-0.016873727431769948,0.11169342585418439,0.11366484516854429,-0.07418480766710911,-0.01812509488259812,-0.008290839815438964,-0.011812360161386573,-0.0945895149427692,0.03545224573497899,-0.08228191942806379,1988.0
197659.0,0590462229,8.0,49.0,-0.1389870882527018,-0.012887401822517935,-0.06833884521088576,0.0985553149858234,0.04779468913648367,0.01235901087457516,-0.016203279438198194,-0.038630713501230596,0.028975368929753546,-0.06935939335014113,1993.0
197659.0,0028640071,9.0,49.0,0.19724043827694554,0.031702716460801576,0.010723260059718461,0.007268696479077581,0.034008433239647515,-0.020156346079705314,0.024780434819972143,-0.013375775739448275,-0.049796323065299374,0.08999977841681729,2001.0
197659.0,0590137689,7.0,49.0,0.014610961416308323,0.23145701516116607,0.12249355586632854,0.02812674410023105,0.050440731690007096,-0.003406357963390931,-0.0048897671229995035,-0.010431019985586052,-0.03824680903771015,-0.026657170256899412,1997.0
197659.0,0440423376,7.0,49.0,0.09820235077972865,0.03188811087861662,-0.03577717878693451,-0.13346892381986883,0.032727816695133576,-0.0018181419533049492,0.031027518341639946,0.018945344932343476,0.0012365809483272522,0.020953770833491488,1987.0
197659.0,0849943124,9.0,49.0,-0.029446052471695454,-0.09464242213699083,0.021277880255060208,-0.06224211843720595,0.006997155702199966,-0.028823301177083645,-0.02067826546721217,-0.09178001771348916,0.016617712591791338,0.024690716163968954,2001.0
197659.0,0916489744,10.0,49.0,-0.0002536734981621228,-0.024206167045745068,-0.07683589147775595,0.07761755612423199,-0.027859852580132367,-0.03371909037065997,-0.010504023172837433,0.02651628734565535,0.023432915945562148,0.0216010692471957,1997.0
197659.0,1931402132,8.0,49.0,-0.096436582254896,-0.06719955718157292,0.025031391298370224,-0.011376153432976464,-0.01056548680875502,-0.003046308305246917,-0.05370164814270127,-0.04708295390047771,0.035147876326589216,-0.04411782520553681,2001.0
197659.0,0449210189,5.0,49.0,-0.06918055984494104,-0.08605650640420422,-0.07047175741536024,0.07157066434442096,-0.04136118904514133,0.0703608874009973,0.06795132870763047,-0.007439452461931027,-0.001738677054922318,-0.040389748959141054,1985.0
197659.0,0767908481,9.0,49.0,-0.038067172953849635,0.0037926350273162217,0.018141515503713547,0.0961364768893693,0.00010700888493162158,0.07821377358870168,0.10950389247890867,0.0439408249728899,0.057915015750055546,0.1316476369866586,2001.0
197659.0,0451184742,9.0,49.0,-0.114675203997139,0.0064788316351979585,-0.07448461483871323,0.15553821838632148,-0.04887894812594025,-0.0388031973528116,-0.021482402487124047,0.00794255206305522,-0.029984112220679107,0.06816541333420985,1998.0
197659.0,0425171590,7.0,49.0,-0.11872712982102787,-0.0037790506888519277,-0.02399957361276396,-0.036448645999519864,0.06563474631354885,-0.03275564364656595,0.0897152006731465,-0.01995420005363441,-0.10942621298203001,-0.016384281849866428,1999.0
197659.0,0345401956,7.0,49.0,-0.06322685756708549,0.028241500487895674,-0.03444073562410674,0.010518794492555996,-0.19864149069444295,-0.06588572319381883,-0.038171041478597435,0.0024294309031120446,-0.018922712593496108,0.0011372304425438513,1999.0
197659.0,0802837980,8.0,49.0,0.17599353935700285,0.01612289647828597,0.017154216210642326,-0.07632061883012825,-0.021752603698571425,-0.08774881662169569,-0.05097124961191402,0.12722826797479944,-0.02419086430609415,0.06672308114526407,1995.0
197659.0,0517593475,7.0,49.0,0.04012957531880752,0.05674853632491852,0.06126232618912787,0.16520416636925733,-0.026965047390944998,-0.01930160219902525,0.0014814966657823786,0.04237076244721248,-0.022781346975981442,-0.09022652575990707,1994.0
197659.0,0743418352,8.0,49.0,-0.06009614151204974,0.165363851053052,0.039654184321842936,0.03178422980362605,0.032992738649139534,0.017873574721759187,-0.06434951470043813,0.061351611786529446,0.012419280244202404,-0.04000328905238017,2001.0
197659.0,0553229788,10.0,49.0,-0.03440518120819828,-0.083010453770304,0.05624762143211669,0.058486889247892346,0.02839236983756178,0.09146195062118913,0.02481823585853749,-0.05533397718128855,0.0522910775017567,-0.05656400128531208,1982.0
197659.0,0064440419,8.0,49.0,-0.10062887031321309,-0.08414339855830331,-0.025546522678108384,0.021536935273921178,-0.046015975031014365,-0.07322232381117218,-0.055846581695481824,-0.03539736953920997,-0.0006236996410782332,-0.018342368324095606,1983.0
197659.0,0394873386,7.0,49.0,-0.030680951144002735,-0.07466518862786549,-0.07033162855671896,-0.09888671171601317,0.05837810118122907,0.004469638983280606,-0.050587643071694645,-0.1447994383819451,0.024280374973278222,0.007975017223457661,1987.0
197659.0,1576738825,10.0,49.0,-0.049091756343621215,-0.09079270379409014,0.08061700066526659,0.11798132904666393,0.11290846207354509,-0.0766932637441968,0.020697533505695035,-0.0009448509126456327,0.03968350323922532,0.07166202937960166,2001.0
197659.0,189205101X,7.0,49.0,-0.004075493234941624,0.09154105175606461,-0.008636679857967419,-0.06856472985246015,0.07890995657311796,-0.03239459925962197,0.06320950735190736,-0.008194854077693945,-0.043589553745230845,-0.06693810852249796,2000.0
197659.0,006105206X,9.0,49.0,-0.16729385223191082,0.06520727847657536,-0.08539955139162157,-0.013644993227986256,0.05538389163411451,-0.05063032163565374,-0.022177819191228538,-0.0433670653954193,0.03190458183914327,0.047373753552303804,1995.0
197659.0,0590414275,8.0,49.0,0.09973964384123835,0.02996329282725302,0.030429174240401,0.060323981419575755,-0.08022475421791726,-0.09844135365181016,-0.009979557842045031,0.039846745810583534,-0.010813705663211323,0.002442107397773671,1990.0
197659.0,0786860669,8.0,49.0,0.04167417756656095,-0.10709833567723145,0.08502884351812488,0.08543956922469473,0.0300796021454826,-0.05169218124727637,-0.03335266087788508,-0.01879999256485018,0.059490374846309556,0.024596388557762215,1994.0
197659.0,0449209806,9.0,49.0,-0.12153661492192312,0.14846195686476382,-0.013022991138380161,0.1330987198460609,0.018777067183822216,0.03051066329269905,-0.0491447746717369,-0.005768512491102413,0.017696814903423355,-0.0035617136695055233,1990.0
197659.0,0061031143,9.0,49.0,0.04988250414019719,0.05187088060235647,0.01796078571271397,0.1194784895122263,0.06837842710149775,-0.08811833310209059,0.024181255310784442,0.04683932829728157,-0.0018919505788708762,0.007304770524055028,2002.0
197659.0,0880700262,9.0,49.0,-0.034564791447011065,-0.07775111262682921,0.034817898842372075,-0.01937753681011993,0.0027221768079254507,-0.07894901882979463,-0.029039162603351144,-0.1110805532025112,0.0700894148268438,0.018272747412686686,1983.0
197659.0,0849908647,9.0,49.0,-0.004371479723246348,0.09962222098359029,0.06312913017672353,-0.020356393491848552,0.01614614707955379,0.03467070573458325,0.018586992424064117,-0.052269118695806416,0.06739334520127697,-0.06815997838078096,1993.0
197659.0,0385334222,7.0,49.0,-0.027487300682360733,0.07482687424357898,-0.038396326982775834,-0.01686672402285299,-0.0017107219563270357,0.0323466997415692,-0.03634274779117585,0.007751071974455727,0.10489146476494932,-0.026849012756362763,1999.0
197659.0,0916124142,8.0,49.0,0.12159182523837939,0.04905615730845987,0.05120495544647688,-0.014765811850436988,-0.051986721361741234,-0.08223791183873468,-0.0730131270161278,-0.09658223563127748,0.024818095672511597,-0.0087259899530281,1979.0
197659.0,1576732762,10.0,49.0,-0.15003497485102685,-0.020121471940046178,-0.0926824284541456,0.025999566147011034,0.027858763071901552,-0.07291493951415028,0.14350999104217807,0.026725926449292236,-0.04518649786562468,-0.07409612112079914,1999.0
197659.0,0849916461,10.0,49.0,-0.018168021509728547,-0.09478165632408832,0.018388379009438172,-0.011396978586283635,-0.09513254620902935,0.02645255776699296,-0.017399558103742132,0.02117705831795043,0.032092317862425106,-0.019020547413558374,2000.0
197659.0,0553561219,10.0,49.0,0.07260622644410623,-0.006023059995179661,0.01745167541831523,-0.02866716637356221,0.1463713167698628,-0.06321277130835683,-0.0066422852167587094,0.11252977063925076,0.15736035578401397,0.04360243494610716,1995.0
197659.0,0864424949,8.0,49.0,-0.06995945013728937,-0.06513869236045529,0.05952643156540222,-0.11618864382706001,0.004941442155917873,-0.013298364679784083,-0.021876206917319473,-0.015126361921581006,0.0018406491995767952,-0.04183618825109689,1997.0
197659.0,0812534352,8.0,49.0,-0.10707331483111186,-0.05614681464719089,0.10821883028372446,0.031059538137826654,-0.012214880311017298,-0.062110263451966706,0.011265743024511018,-0.04006011987388167,0.04584356688096645,0.09835349063528369,1994.0
197659.0,0689717261,7.0,49.0,-0.01783745861515093,0.14503901121626603,0.06479191522936903,0.07924184726565821,0.0034603341028343945,0.046511383862045855,0.02576394870803734,-0.05458601285938666,0.033339992750999754,-0.11566725739191629,1993.0
197659.0,0517580489,9.0,49.0,0.00017908155016499122,0.06565373970324653,0.06166357773606022,-0.15108480881584968,-0.11303529306359077,-0.03880979757114947,-0.005994389679728831,0.08757981099876713,-0.018057079978307557,-0.02076699373396107,1991.0
197659.0,0849909279,8.0,49.0,-0.09846884583215415,-0.0026663897788948253,0.05231393427494013,-0.01877969748229026,0.06372016724135403,0.04870328431887866,0.036710887921286794,0.07883977222983013,0.022528368269944535,0.014599331500450292,2000.0
197659.0,0679418695,7.0,49.0,0.011811525651306245,-0.031912585876746384,0.02757358251842157,0.05622371136959267,-0.12165697330264735,0.019521245533656965,0.10260201423906305,0.057822537578652515,0.07074874229512895,0.11243918045030021,1993.0
197659.0,0671519727,8.0,49.0,-0.04252563365197073,0.08446353258238984,-0.04143741000947252,0.060315675758823906,-0.06100647886086459,0.050558807736417403,0.06902298706813564,0.035551963044202176,0.05208690301787949,0.0714697198048039,1995.0
197659.0,0886878004,10.0,49.0,-0.009010786929154725,0.08626618134465608,-0.15314999999815834,0.01859087770743744,0.09284880819858814,-0.016396972992445347,-0.07599884591682833,0.013866084411226047,-0.043796357380405306,-0.018263288051924963,1996.0
197659.0,0553577344,8.0,49.0,-0.0687303450864218,-0.08115414534246662,0.0005180872569117009,0.07677702151915712,-0.0019929203533723292,0.05212068122789909,-0.02790897681590687,0.007579210886695279,0.043731538745391596,0.02037074421428638,1998.0
197659.0,0553153463,7.0,49.0,-0.04201508312501344,0.11274648716250645,-0.0015060214107190616,0.04920710867133725,0.04389155287165722,0.057051880749625805,-0.0010127346301464755,0.02843298507633006,0.10554862142755021,0.06447803475375904,1985.0
